age,workclass,educational_num,marital_status,capital_gain,capital_loss,num_visits_store_last_year,native_country,is_weekend,educational,buy_the_new_product
43,Private,14,Unmarried,0,2547,40,United-States,1,Masters,1
30,Private,13,Not-in-family,0,0,40,China,0,Bachelor,0
59,State-gov,14,Husband,0,0,50,United-States,0,Masters,1
26,Private,9,Husband,0,0,45,United-States,0,HS-grad,0
28,Private,10,Own-child,0,0,24,United-States,0,Some-college,0
48,Self-emp-not-inc,10,Not-in-family,0,0,40,United-States,0,Some-college,0
49,Private,13,Unmarried,1506,0,35,United-States,0,Bachelor,0
41,Self-emp-not-inc,9,Husband,0,2179,40,United-States,0,HS-grad,0
20,Private,10,Own-child,0,0,30,United-States,0,Some-college,0
49,Private,9,Husband,0,0,40,United-States,1,HS-grad,1
37,State-gov,13,Other-relative,0,0,40,United-States,0,Bachelor,0
18,Private,8,Own-child,0,0,8,United-States,0,12th,0
61,Private,9,Husband,0,0,40,United-States,1,HS-grad,1
26,Private,9,Husband,0,0,48,United-States,1,HS-grad,0
66,Private,13,Not-in-family,0,0,12,United-States,0,Bachelor,0
68,Private,14,Not-in-family,3273,0,40,United-States,0,Masters,0
27,Local-gov,9,Wife,0,0,40,United-States,0,HS-grad,0
66,Self-emp-not-inc,10,Husband,0,0,7,United-States,0,Some-college,0
28,Private,6,Unmarried,0,0,15,United-States,0, 10th,0
26,Private,13,Not-in-family,0,0,40,United-States,0,Bachelor,0
25,?,9,Unmarried,0,0,40,United-States,0,HS-grad,0
46,Private,10,Husband,0,0,48,United-States,0,Some-college,0
62,?,13,Husband,0,0,40,United-States,0,Bachelor,0
35,Private,9,Own-child,0,1974,40,United-States,0,HS-grad,0
26,Self-emp-not-inc,9,Own-child,0,0,60,United-States,0,HS-grad,0
40,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
31,Private,10,Not-in-family,0,0,45,Honduras,0,Some-college,0
52,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
61,Self-emp-not-inc,9,Husband,0,0,12,United-States,0,HS-grad,0
39,State-gov,7,Husband,0,0,40,United-States,0,11th,0
25,Private,9,Own-child,114,0,40,United-States,0,HS-grad,0
47,Private,13,Husband,0,0,48,United-States,0,Bachelor,0
33,Private,13,Husband,0,0,40,Ecuador,0,Bachelor,0
17,Private,7,Own-child,0,0,25,United-States,0,11th,0
26,Private,9,Husband,0,0,45,United-States,1,HS-grad,0
25,Private,9,Other-relative,0,0,40,United-States,0,HS-grad,0
39,Self-emp-not-inc,9,Husband,0,0,16,United-States,0,HS-grad,0
33,Private,14,Husband,7298,0,45,United-States,1,Masters,1
46,Federal-gov,10,Husband,0,0,40,United-States,0,Some-college,0
27,Private,10,Unmarried,0,0,20,United-States,0,Some-college,0
48,Private,9,Husband,7298,0,40,United-States,1,HS-grad,1
29,Self-emp-not-inc,7,Wife,0,0,5,United-States,0,11th,0
40,Private,13,Own-child,0,0,40,United-States,0,Bachelor,0
24,Private,13,Own-child,0,0,40,United-States,0,Bachelor,0
55,Private,13,Husband,0,1579,35,India,0,Bachelor,0
56,Private,9,Husband,0,0,40,United-States,1,HS-grad,1
25,Private,12,Not-in-family,0,0,30,United-States,0,Assoc-admn,0
36,Private,10,Husband,0,0,50,United-States,0,Some-college,0
26,Self-emp-not-inc,9,Husband,0,0,45,United-States,1,HS-grad,0
37,Private,9,Husband,0,0,44,United-States,1,HS-grad,1
36,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
23,Self-emp-not-inc,7,Own-child,0,0,50,Mexico,0,11th,0
25,Private,13,Husband,0,0,60,United-States,0,Bachelor,0
36,State-gov,9,Own-child,0,0,40,United-States,0,HS-grad,0
37,Self-emp-not-inc,10,Husband,0,0,70,?,0,Some-college,0
39,Self-emp-inc,12,Husband,5178,0,48,United-States,1,Assoc-admn,1
35,Private,11,Own-child,0,0,40,United-States,0,Assoc-voc,0
33,Private,7,Own-child,0,0,40,United-States,0,11th,0
31,Private,10,Not-in-family,0,0,46,United-States,0,Some-college,0
49,Private,10,Husband,0,0,22,United-States,1,Some-college,0
34,Self-emp-not-inc,13,Not-in-family,0,0,50,?,0,Bachelor,0
40,Private,9,Husband,0,0,60,Trinadad&Tobago,0,HS-grad,0
27,Private,10,Unmarried,0,0,40,United-States,0,Some-college,0
50,Self-emp-not-inc,16,Husband,0,0,23,United-States,0,Doctorate,0
38,Private,8,Not-in-family,0,0,50,United-States,0,12th,0
55,State-gov,13,Unmarried,0,0,40,United-States,0,Bachelor,0
49,Self-emp-not-inc,4,Husband,0,0,70,Italy,0,7th - 8th,0
40,Private,13,Not-in-family,0,0,40,Mexico,0,Bachelor,0
42,Private,11,Not-in-family,0,0,30,United-States,0,Assoc-voc,0
51,Private,13,Husband,0,0,50,United-States,1,Bachelor,1
27,Private,13,Own-child,0,0,50,Laos,0,Bachelor,0
30,State-gov,9,Husband,0,0,40,United-States,1,HS-grad,1
70,?,16,Husband,0,0,20,United-States,1,Doctorate,1
40,Private,6,Unmarried,0,0,40,United-States,0, 10th,0
43,Self-emp-not-inc,13,Unmarried,0,0,35,United-States,0,Bachelor,0
24,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
22,?,4,Own-child,0,0,40,United-States,0,7th - 8th,0
38,Private,13,Husband,0,0,60,United-States,1,Bachelor,1
52,Private,9,Husband,0,0,40,United-States,1,HS-grad,0
32,Private,11,Husband,0,0,50,United-States,1,Assoc-voc,1
33,Private,11,Not-in-family,0,0,40,United-States,0,Assoc-voc,0
21,Private,9,Own-child,0,0,40,United-States,0,HS-grad,0
27,Private,10,Not-in-family,0,0,50,United-States,1,Some-college,0
31,Private,9,Not-in-family,0,0,50,United-States,0,HS-grad,0
29,Private,14,Wife,0,0,40,Hong,1,Masters,1
49,Private,3,Husband,0,2603,40,Greece,0,5th-6th,0
61,?,13,Not-in-family,0,0,7,United-States,1,Bachelor,1
46,Private,13,Husband,0,0,50,Germany,1,Bachelor,1
37,Private,7,Husband,0,0,40,United-States,0,11th,0
56,Federal-gov,13,Husband,0,0,40,United-States,1,Bachelor,1
37,Private,10,Husband,0,0,40,United-States,0,Some-college,0
26,Self-emp-not-inc,9,Husband,0,0,40,United-States,0,HS-grad,0
31,Private,10,Unmarried,0,0,35,United-States,0,Some-college,0
36,Private,9,Wife,0,0,40,South,0,HS-grad,0
52,Private,6,Husband,0,0,45,United-States,0, 10th,0
40,Private,10,Not-in-family,0,0,60,United-States,0,Some-college,0
21,Private,9,Other-relative,0,0,60,United-States,0,HS-grad,0
63,Private,6,Not-in-family,0,0,40,United-States,0, 10th,0
30,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
30,Private,13,Husband,0,0,20,Peru,0,Bachelor,0
50,Private,13,Husband,0,0,60,United-States,0,Bachelor,0
41,Private,14,Husband,0,0,45,United-States,0,Masters,0
39,Self-emp-inc,13,Husband,0,0,60,United-States,1,Bachelor,1
23,Private,9,Unmarried,0,0,48,United-States,0,HS-grad,0
52,Private,9,Husband,0,2377,40,United-States,0,HS-grad,0
17,?,7,Own-child,0,0,20,United-States,0,11th,0
46,Private,11,Unmarried,0,625,40,United-States,0,Assoc-voc,0
26,Private,10,Wife,0,0,42,United-States,0,Some-college,0
30,Private,10,Husband,0,1740,40,United-States,0,Some-college,0
23,Private,10,Not-in-family,0,0,50,United-States,0,Some-college,0
21,State-gov,10,Own-child,0,0,12,United-States,0,Some-college,0
39,Private,9,Husband,0,0,55,United-States,0,HS-grad,0
37,Local-gov,11,Husband,0,0,40,United-States,0,Assoc-voc,0
40,Self-emp-not-inc,14,Husband,99999,0,50,United-States,1,Masters,1
38,Private,10,Unmarried,0,0,20,United-States,0,Some-college,0
47,Private,13,Husband,4064,0,60,United-States,0,Bachelor,0
20,Private,10,Own-child,0,0,35,United-States,0,Some-college,0
35,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
62,State-gov,13,Not-in-family,14084,0,40,United-States,1,Bachelor,1
32,Private,7,Unmarried,0,0,15,United-States,0,11th,0
42,Self-emp-inc,13,Husband,0,0,60,United-States,1,Bachelor,1
32,Private,6,Unmarried,0,0,40,United-States,0, 10th,0
27,Private,10,Own-child,0,0,30,United-States,1,Some-college,0
53,Self-emp-inc,13,Husband,0,0,45,United-States,1,Bachelor,1
28,Self-emp-not-inc,3,Husband,0,0,25,Mexico,0,5th-6th,0
26,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
47,Private,15,Husband,0,0,45,United-States,1,Prof-school,1
23,Private,10,Own-child,0,0,40,United-States,0,Some-college,0
70,Self-emp-inc,10,Husband,0,0,30,United-States,1,Some-college,0
41,State-gov,13,Husband,0,0,40,United-States,0,Bachelor,0
43,State-gov,14,Not-in-family,0,0,45,United-States,0,Masters,0
65,Private,9,Unmarried,0,0,25,?,0,HS-grad,0
40,Self-emp-not-inc,9,Husband,0,1672,40,United-States,0,HS-grad,0
64,Self-emp-not-inc,9,Husband,0,0,45,United-States,0,HS-grad,1
40,Private,10,Not-in-family,0,0,45,United-States,0,Some-college,0
43,Private,13,Not-in-family,0,0,35,United-States,0,Bachelor,0
50,Federal-gov,9,Husband,0,0,48,United-States,0,HS-grad,0
19,?,10,Own-child,0,0,30,United-States,0,Some-college,0
32,Self-emp-not-inc,13,Own-child,2174,0,60,?,0,Bachelor,0
32,Private,7,Husband,0,0,40,United-States,1,11th,0
42,Private,7,Unmarried,1506,0,50,Mexico,0,11th,0
41,Private,9,Husband,0,0,40,United-States,1,HS-grad,1
30,Private,10,Not-in-family,0,0,40,England,0,Some-college,0
20,Private,10,Own-child,0,0,30,United-States,0,Some-college,0
45,State-gov,9,Husband,0,0,40,United-States,0,HS-grad,0
42,Private,16,Husband,0,1902,50,United-States,1,Doctorate,1
24,Private,12,Own-child,0,0,40,United-States,1,Assoc-admn,0
43,Private,13,Not-in-family,0,0,50,United-States,0,Bachelor,0
28,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
35,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
36,?,9,Unmarried,0,0,50,United-States,0,HS-grad,0
38,Federal-gov,9,Unmarried,0,0,40,United-States,0,HS-grad,0
32,Local-gov,13,Unmarried,0,0,35,United-States,0,Bachelor,0
50,State-gov,9,Husband,0,0,40,United-States,0,HS-grad,0
34,Private,9,Husband,0,0,55,United-States,1,HS-grad,1
35,Private,9,Own-child,0,0,40,United-States,0,HS-grad,0
30,Private,14,Not-in-family,0,0,40,France,0,Masters,0
61,State-gov,3,Husband,0,0,40,United-States,0,5th-6th,0
27,Private,13,Own-child,0,0,38,United-States,0,Bachelor,0
61,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
18,Private,3,Other-relative,0,0,40,Mexico,0,5th-6th,0
31,Local-gov,9,Husband,0,0,40,United-States,1,HS-grad,1
31,Private,13,Not-in-family,0,0,60,United-States,0,Bachelor,0
20,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
35,Private,8,Husband,0,0,40,United-States,1,12th,0
51,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
43,Private,10,Husband,7688,0,40,United-States,1,Some-college,1
18,Private,7,Own-child,0,0,20,United-States,0,11th,0
55,Private,15,Husband,99999,0,40,United-States,1,Prof-school,1
59,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
21,Private,9,Own-child,0,0,40,United-States,1,HS-grad,0
22,Private,6,Own-child,0,0,40,United-States,0, 10th,0
60,Federal-gov,10,Not-in-family,0,0,40,England,0,Some-college,0
49,Federal-gov,9,Husband,0,0,40,United-States,1,HS-grad,1
21,Private,9,Own-child,0,0,40,United-States,0,HS-grad,0
61,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
64,Private,3,Not-in-family,0,0,40,United-States,0,5th-6th,0
63,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
27,Federal-gov,13,Not-in-family,0,0,40,United-States,0,Bachelor,0
23,Private,13,Own-child,0,0,30,United-States,0,Bachelor,0
41,State-gov,9,Unmarried,0,0,45,United-States,0,HS-grad,0
18,?,8,Own-child,0,0,25,United-States,0,12th,0
40,Private,9,Wife,7298,0,40,United-States,1,HS-grad,1
55,Self-emp-not-inc,13,Husband,0,0,40,United-States,1,Bachelor,1
17,Private,6,Own-child,0,1602,12,United-States,0, 10th,0
34,Self-emp-not-inc,10,Not-in-family,0,1504,60,United-States,0,Some-college,0
24,Private,13,Own-child,0,0,40,United-States,0,Bachelor,0
30,Private,15,Wife,0,0,45,United-States,1,Prof-school,1
29,Private,14,Not-in-family,0,0,60,United-States,0,Masters,0
52,Private,13,Husband,0,0,40,United-States,1,Bachelor,1
57,Federal-gov,10,Husband,0,0,40,United-States,1,Some-college,1
38,Private,13,Not-in-family,0,0,45,United-States,0,Bachelor,0
43,Private,14,Not-in-family,0,0,50,United-States,1,Masters,1
61,Private,10,Other-relative,0,0,40,United-States,0,Some-college,0
38,Private,13,Husband,15024,0,65,United-States,1,Bachelor,1
51,Private,9,Husband,0,0,40,United-States,1,HS-grad,1
40,Private,13,Husband,0,0,40,Mexico,0,Bachelor,0
41,Local-gov,10,Husband,0,0,40,United-States,1,Some-college,1
19,Private,10,Own-child,0,0,20,United-States,0,Some-college,0
28,Private,4,Husband,0,0,40,Mexico,0,7th - 8th,0
59,Private,10,Husband,0,0,40,United-States,0,Some-college,0
32,State-gov,13,Own-child,0,0,40,United-States,0,Bachelor,0
31,Private,9,Husband,0,0,40,United-States,1,HS-grad,1
30,Private,12,Not-in-family,0,0,48,United-States,0,Assoc-admn,0
54,Self-emp-not-inc,10,Husband,0,0,40,United-States,0,Some-college,0
33,Private,11,Not-in-family,0,2444,42,United-States,1,Assoc-voc,1
20,Private,10,Own-child,0,0,10,United-States,0,Some-college,0
27,?,10,Not-in-family,0,0,40,United-States,0,Some-college,0
32,Self-emp-not-inc,9,Husband,0,0,48,United-States,0,HS-grad,0
35,Private,9,Wife,0,0,40,United-States,0,HS-grad,0
27,Private,7,Not-in-family,0,0,45,United-States,0,11th,0
40,Private,13,Husband,0,0,46,United-States,1,Bachelor,1
34,Private,11,Husband,0,0,40,United-States,0,Assoc-voc,0
34,Local-gov,12,Husband,0,0,40,United-States,1,Assoc-admn,1
38,Private,10,Own-child,0,0,25,United-States,0,Some-college,0
28,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
65,Private,10,Husband,0,0,27,United-States,0,Some-college,0
61,Private,10,Own-child,0,0,16,United-States,0,Some-college,0
18,Private,7,Own-child,0,0,25,United-States,1,11th,0
35,Self-emp-inc,13,Own-child,5178,0,50,United-States,1,Bachelor,1
45,Private,13,Unmarried,0,0,40,United-States,0,Bachelor,0
68,?,9,Not-in-family,0,0,20,United-States,0,HS-grad,0
25,Private,10,Husband,0,0,50,United-States,0,Some-college,0
48,Private,15,Not-in-family,0,0,13,United-States,0,Prof-school,0
19,Private,10,Not-in-family,0,0,40,United-States,0,Some-college,0
43,Private,13,Not-in-family,0,0,50,United-States,1,Bachelor,1
54,Private,13,Husband,0,0,45,United-States,0,Bachelor,1
47,Self-emp-not-inc,13,Not-in-family,0,0,50,United-States,0,Bachelor,0
25,Private,11,Not-in-family,4865,0,40,United-States,0,Assoc-voc,0
30,Private,12,Husband,0,0,40,United-States,0,Assoc-admn,0
67,?,10,Husband,0,0,8,United-States,0,Some-college,0
35,Private,9,Unmarried,0,0,40,United-States,0,HS-grad,0
26,Private,10,Husband,0,0,18,United-States,1,Some-college,0
61,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
54,Private,9,Unmarried,0,0,32,United-States,0,HS-grad,0
50,Private,8,Husband,0,0,40,Cambodia,1,12th,1
32,Private,5,Unmarried,0,0,40,Columbia,0,9th,0
34,Private,9,Not-in-family,0,0,25,United-States,0,HS-grad,0
36,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
50,Private,10,Husband,0,0,40,United-States,1,Some-college,1
28,Private,7,Husband,0,0,40,United-States,0,11th,0
22,Private,9,Own-child,0,0,19,United-States,0,HS-grad,0
58,Private,7,Husband,0,0,20,United-States,0,11th,0
27,Private,3,Not-in-family,0,0,75,Mexico,1,5th-6th,0
62,Private,13,Husband,0,0,38,United-States,0,Bachelor,0
36,Self-emp-inc,13,Not-in-family,27828,0,55,United-States,1,Bachelor,1
21,Local-gov,10,Not-in-family,594,0,4,United-States,0,Some-college,0
41,Private,14,Wife,0,0,45,England,0,Masters,0
28,Private,10,Husband,0,0,45,United-States,0,Some-college,0
33,Private,13,Husband,0,0,40,United-States,0,Bachelor,0
54,Private,13,Husband,0,0,45,United-States,1,Bachelor,1
19,Private,10,Own-child,0,1721,25,United-States,0,Some-college,0
76,Self-emp-not-inc,4,Not-in-family,0,0,30,United-States,0,7th - 8th,0
25,?,13,Wife,0,0,25,United-States,0,Bachelor,0
34,Private,13,Husband,0,0,50,United-States,1,Bachelor,1
40,Private,13,Not-in-family,0,0,40,United-States,0,Bachelor,0
22,Private,7,Unmarried,0,0,30,United-States,1,11th,0
17,Private,7,Own-child,0,0,15,United-States,0,11th,0
55,Private,10,Not-in-family,0,0,20,United-States,0,Some-college,0
51,Local-gov,10,Wife,0,0,40,United-States,0,Some-college,0
26,Private,3,Husband,0,0,40,Mexico,0,5th-6th,0
44,Private,13,Not-in-family,0,0,48,United-States,0,Bachelor,0
65,?,6,Husband,0,0,70,United-States,0, 10th,0
54,Private,9,Husband,0,0,40,United-States,1,HS-grad,1
34,Self-emp-not-inc,12,Not-in-family,0,0,40,United-States,0,Assoc-admn,0
42,Private,9,Unmarried,0,0,40,United-States,0,HS-grad,0
26,Private,9,Not-in-family,0,0,70,United-States,0,HS-grad,0
39,Private,3,Husband,0,0,40,Philippines,0,5th-6th,0
46,?,7,Unmarried,0,0,40,United-States,0,11th,0
34,Private,13,Not-in-family,0,0,40,El-Salvador,0,Bachelor,0
59,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
20,Private,9,Own-child,0,0,50,United-States,0,HS-grad,0
34,Private,10,Husband,0,0,45,United-States,1,Some-college,1
62,?,9,Wife,5178,0,40,Scotland,1,HS-grad,1
51,Private,9,Husband,0,0,20,United-States,0,HS-grad,0
34,Private,10,Husband,0,0,40,United-States,1,Some-college,1
47,Private,13,Unmarried,0,0,50,United-States,0,Bachelor,0
21,?,10,Own-child,0,0,20,United-States,0,Some-college,0
30,Self-emp-not-inc,11,Not-in-family,0,0,49,United-States,1,Assoc-voc,0
38,Private,9,Not-in-family,0,0,60,United-States,0,HS-grad,0
45,Private,13,Wife,5178,0,40,Philippines,1,Bachelor,1
23,Private,10,Not-in-family,0,0,35,United-States,0,Some-college,0
34,Private,10,Husband,0,0,48,United-States,1,Some-college,1
22,Private,8,Not-in-family,0,0,40,United-States,0,12th,0
31,Private,9,Other-relative,0,0,40,United-States,0,HS-grad,0
50,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
19,Private,2,Other-relative,0,0,52,Mexico,0,1st-4th,0
28,Private,13,Wife,15024,0,45,United-States,1,Bachelor,1
23,Private,9,Not-in-family,0,0,50,United-States,0,HS-grad,0
35,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
28,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
27,Private,10,Own-child,0,0,30,United-States,0,Some-college,0
46,Self-emp-inc,13,Husband,0,0,55,United-States,0,Bachelor,0
27,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
25,Private,6,Wife,0,0,40,United-States,0, 10th,0
34,Self-emp-inc,10,Husband,0,0,70,United-States,0,Some-college,0
33,Private,9,Unmarried,0,0,40,United-States,0,HS-grad,0
36,Private,10,Not-in-family,0,0,40,United-States,0,Some-college,0
30,Private,4,Husband,0,0,48,United-States,0,7th - 8th,0
23,Private,10,Wife,0,0,47,United-States,0,Some-college,0
36,Private,3,Other-relative,0,0,32,Mexico,1,5th-6th,0
29,Private,13,Not-in-family,0,0,45,United-States,0,Bachelor,0
50,Self-emp-not-inc,10,Husband,7688,0,40,United-States,1,Some-college,1
19,Private,8,Not-in-family,0,0,40,United-States,0,12th,0
20,?,10,Own-child,0,0,40,United-States,0,Some-college,0
52,Federal-gov,9,Husband,0,0,40,United-States,1,HS-grad,1
20,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
22,Private,11,Not-in-family,0,0,40,United-States,0,Assoc-voc,0
34,Private,10,Husband,0,0,55,United-States,1,Some-college,1
60,Private,10,Husband,0,0,40,United-States,0,Some-college,0
19,Private,7,Not-in-family,0,0,40,United-States,0,11th,0
59,Self-emp-not-inc,9,Husband,0,0,20,United-States,0,HS-grad,0
36,Private,9,Other-relative,0,0,50,United-States,0,HS-grad,0
25,Private,9,Own-child,0,0,40,Cuba,0,HS-grad,0
49,Private,4,Not-in-family,0,0,70,United-States,0,7th - 8th,0
25,Self-emp-not-inc,9,Unmarried,0,0,30,United-States,1,HS-grad,0
50,Private,7,Unmarried,0,0,40,United-States,0,11th,0
44,Private,12,Not-in-family,0,0,43,United-States,0,Assoc-admn,0
28,?,9,Unmarried,0,0,40,United-States,0,HS-grad,0
33,Private,10,Husband,0,0,20,United-States,0,Some-college,0
40,Self-emp-inc,13,Own-child,0,0,50,United-States,0,Bachelor,0
56,Private,10,Husband,0,0,45,United-States,0,Some-college,0
56,Self-emp-not-inc,10,Husband,0,0,50,United-States,1,Some-college,1
23,Private,13,Own-child,0,0,42,United-States,0,Bachelor,0
38,?,9,Unmarried,0,0,40,United-States,0,HS-grad,0
21,Private,10,Own-child,0,0,10,United-States,0,Some-college,0
67,Private,4,Husband,0,0,24,United-States,0,7th - 8th,0
54,State-gov,11,Husband,0,0,40,United-States,0,Assoc-voc,0
50,Local-gov,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
59,Private,4,Husband,0,0,40,United-States,0,7th - 8th,0
51,Private,7,Unmarried,0,0,40,United-States,0,11th,0
30,Private,9,Unmarried,0,0,29,United-States,0,HS-grad,0
42,Private,9,Husband,0,0,40,United-States,1,HS-grad,1
64,?,9,Not-in-family,0,0,20,United-States,0,HS-grad,0
61,?,13,Not-in-family,0,0,45,United-States,0,Bachelor,0
26,Private,13,Not-in-family,0,0,40,United-States,0,Bachelor,0
47,Private,11,Husband,4064,0,40,United-States,0,Assoc-voc,0
78,Self-emp-not-inc,10,Husband,0,0,3,United-States,1,Some-college,1
24,Self-emp-not-inc,9,Not-in-family,0,0,50,United-States,0,HS-grad,0
27,Private,7,Other-relative,0,0,40,Puerto-Rico,0,11th,0
51,Private,14,Husband,0,0,50,United-States,1,Masters,1
46,Private,9,Husband,0,0,40,United-States,1,HS-grad,1
55,Self-emp-not-inc,9,Husband,0,0,60,United-States,0,HS-grad,0
20,Private,10,Own-child,0,0,40,United-States,0,Some-college,0
30,Private,9,Husband,0,0,50,United-States,0,HS-grad,0
36,?,10,Not-in-family,0,0,30,United-States,1,Some-college,0
19,Private,9,Own-child,0,0,20,United-States,0,HS-grad,0
30,Private,13,Husband,0,0,40,United-States,1,Bachelor,1
31,Self-emp-not-inc,12,Not-in-family,0,0,50,United-States,1,Assoc-admn,1
26,Private,9,Husband,0,0,96,United-States,0,HS-grad,0
59,?,12,Husband,0,0,35,United-States,1,Assoc-admn,1
53,Private,9,Husband,0,0,60,United-States,1,HS-grad,1
24,Local-gov,10,Not-in-family,0,0,40,United-States,0,Some-college,0
24,Private,10,Own-child,0,0,54,United-States,0,Some-college,0
36,Private,9,Unmarried,0,0,50,United-States,0,HS-grad,0
39,Private,14,Husband,0,0,50,United-States,1,Masters,1
53,Private,9,Unmarried,0,0,32,United-States,0,HS-grad,0
75,Self-emp-inc,9,Other-relative,0,0,35,United-States,1,HS-grad,1
36,Private,9,Husband,0,0,50,United-States,1,HS-grad,1
46,Self-emp-inc,10,Husband,0,0,40,United-States,0,Some-college,0
56,Self-emp-inc,9,Husband,0,1902,40,United-States,1,HS-grad,1
29,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
60,Private,5,Husband,0,0,49,United-States,0,9th,0
58,Private,9,Not-in-family,0,0,38,United-States,0,HS-grad,0
67,Self-emp-not-inc,9,Husband,0,0,55,United-States,0,HS-grad,0
35,Private,10,Husband,7688,0,38,United-States,0,Some-college,1
39,Self-emp-not-inc,10,Husband,0,0,80,United-States,0,Some-college,0
37,Private,10,Husband,0,0,50,United-States,0,Some-college,0
54,?,10,Husband,0,0,50,United-States,0,Some-college,0
63,Self-emp-not-inc,15,Husband,0,0,30,United-States,0,Prof-school,0
47,Private,7,Not-in-family,0,0,38,United-States,0,11th,0
23,Private,13,Own-child,0,0,40,United-States,0,Bachelor,0
55,Private,9,Not-in-family,4865,0,45,United-States,0,HS-grad,0
49,Private,7,Wife,0,0,40,United-States,0,11th,0
39,Private,11,Husband,5178,0,40,United-States,1,Assoc-voc,1
23,Private,9,Own-child,0,0,40,United-States,1,HS-grad,0
19,Private,10,Own-child,0,0,12,United-States,0,Some-college,0
44,Private,14,Husband,0,0,40,United-States,1,Masters,1
25,Private,11,Unmarried,0,0,40,United-States,0,Assoc-voc,0
35,Private,11,Own-child,0,0,40,United-States,0,Assoc-voc,0
23,Local-gov,9,Own-child,0,0,40,Cuba,0,HS-grad,0
48,Private,11,Husband,0,0,40,United-States,0,Assoc-voc,0
48,Private,10,Own-child,2176,0,40,United-States,0,Some-college,0
44,Private,9,Unmarried,0,0,40,United-States,0,HS-grad,0
55,Self-emp-not-inc,13,Wife,0,0,25,United-States,0,Bachelor,0
33,Self-emp-not-inc,9,Husband,0,0,50,United-States,0,HS-grad,0
18,Private,8,Own-child,0,0,20,United-States,0,12th,0
24,Private,13,Own-child,2202,0,30,United-States,0,Bachelor,0
32,Local-gov,12,Husband,0,0,56,England,1,Assoc-admn,1
24,State-gov,13,Not-in-family,0,0,20,United-States,0,Bachelor,0
44,Self-emp-inc,13,Husband,99999,0,70,United-States,1,Bachelor,1
27,Private,13,Husband,0,0,45,United-States,0,Bachelor,0
39,Private,12,Husband,0,0,40,France,1,Assoc-admn,1
26,Local-gov,6,Husband,0,0,40,United-States,0, 10th,0
34,Private,14,Husband,0,0,40,United-States,1,Masters,1
38,Private,14,Husband,99999,0,65,United-States,1,Masters,1
41,State-gov,14,Husband,0,0,75,United-States,1,Masters,1
73,?,13,Husband,0,0,5,Vietnam,0,Bachelor,0
32,Self-emp-inc,9,Husband,0,0,50,United-States,0,HS-grad,0
56,Local-gov,14,Husband,0,0,40,United-States,1,Masters,1
59,Private,13,Husband,0,1977,50,United-States,1,Bachelor,1
44,Private,10,Husband,0,0,60,United-States,1,Some-college,1
35,Private,13,Own-child,0,1590,40,South,0,Bachelor,0
52,Private,9,Husband,3781,0,40,Columbia,0,HS-grad,0
30,Private,10,Own-child,3325,0,50,United-States,0,Some-college,0
23,Private,13,Husband,0,0,40,United-States,0,Bachelor,0
43,Private,9,Unmarried,8614,0,43,United-States,1,HS-grad,1
61,Private,9,Husband,0,0,50,United-States,0,HS-grad,0
38,Private,9,Unmarried,0,0,35,United-States,0,HS-grad,0
68,Private,6,Husband,0,0,16,United-States,0, 10th,0
41,Private,14,Not-in-family,27828,0,50,United-States,1,Masters,1
42,Self-emp-not-inc,10,Not-in-family,0,0,40,United-States,0,Some-college,0
48,?,5,Not-in-family,0,0,20,United-States,0,9th,0
19,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
31,Private,7,Not-in-family,0,0,40,India,0,11th,0
40,Self-emp-inc,12,Husband,0,2377,50,United-States,0,Assoc-admn,0
32,Private,13,Not-in-family,0,0,40,Philippines,0,Bachelor,0
51,Self-emp-inc,9,Not-in-family,14084,0,40,United-States,1,HS-grad,1
44,Local-gov,13,Husband,0,0,40,United-States,1,Bachelor,1
23,Private,13,Own-child,0,0,30,England,0,Bachelor,0
30,?,7,Husband,0,0,35,United-States,0,11th,0
